INSPECTION_TYPE,JOB_TICKET_OR_WORK_ORDER_ID,JOB_ID,JOB_PROGRESS,BBL,BORO_CODE,BLOCK,LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,X_COORD,Y_COORD,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT,APPROVED_DATE,LOCATION
BAIT,526,PO10576,5,1011540101,1,01154,0101,249,WEST 62 STREET,10023,987539,221028,40.77334648331,-73.9881253149363,Manhattan,12/23/2009 09:15:45 AM,Bait applied,12/24/2009 09:02:21 AM,"(40.77334648331, -73.9881253149363)"
BAIT,529,PO11640,4,1017500044,1,01750,0044,58,EAST 126 STREET,10035,1000950,233002,40.8061967251548,-73.9396761544968,Manhattan,12/23/2009 12:15:40 PM,Bait applied,12/24/2009 09:10:03 AM,"(40.8061967251548, -73.9396761544968)"
BAIT,533,PO17346,3,1019510043,1,01951,0043,288,ST NICHOLAS AVENUE,10027,997304,234531,40.8103995456871,-73.9528432825689,Manhattan,12/23/2009 12:59:44 AM,Bait applied,12/24/2009 09:17:35 AM,"(40.8103995456871, -73.9528432825689)"
BAIT,536,PO13369,5,1021310035,1,02131,0035,534,WEST 175 STREET,10033,1002298,247020,40.844669486257,-73.9347691952077,Manhattan,12/24/2009 09:00:43 AM,Bait applied,01/06/2010 10:42:43 AM,"(40.844669486257, -73.9347691952077)"
BAIT,537,PO11874,4,1019380043,1,01938,0043,208,WEST 133 STREET,10030,999389,235945,40.8142772543519,-73.945308169666,Manhattan,12/24/2009 10:00:50 AM,Bait applied,01/06/2010 11:00:13 AM,"(40.8142772543519, -73.945308169666)"
BAIT,540,PO27195,5,1019930092,1,01993,0092,3163,BROADWAY,10027,995582,236078,40.8146480058407,-73.9590612817043,Manhattan,12/24/2009 10:50:25 AM,Bait applied,01/06/2010 11:02:17 AM,"(40.8146480058407, -73.9590612817043)"
BAIT,543,PO21012,4,1012410108,1,01241,0108,255,WEST 93 STREET,10025,991534,228248,40.7931670117623,-73.97369969328,Manhattan,12/24/2009 11:35:45 AM,Bait applied,01/06/2010 10:04:17 AM,"(40.7931670117623, -73.97369969328)"
BAIT,544,PO10397,4,2037430030,2,03743,0030,1156,MANOR AVENUE,10472,1018530,240919,40.8278759280605,-73.8761331916312,Bronx,12/28/2009 10:52:49 AM,Bait applied,12/28/2009 11:55:35 AM,"(40.8278759280605, -73.8761331916312)"
BAIT,545,PO15801,4,2037430031,2,03743,0031,1158,MANOR AVENUE,10472,1018578,241058,40.8282631022575,-73.8759602111912,Bronx,12/28/2009 11:05:36 AM,Bait applied,12/28/2009 11:55:50 AM,"(40.8282631022575, -73.8759602111912)"
BAIT,546,PO11291,5,1011690057,1,01169,0057,2199,BROADWAY,10024,989641,224567,40.7830590725833,-73.9805333640688,Manhattan,12/28/2009 11:40:45 AM,Bait applied,01/06/2010 10:40:42 AM,"(40.7830590725833, -73.9805333640688)"
BAIT,547,PO10218,5,1020700029,1,02070,0029,1580,AMSTERDAM AVENUE,10031,997903,238415,40.8210591310461,-73.9506715337886,Manhattan,12/28/2009 12:20:46 PM,Bait applied,01/06/2010 11:02:50 AM,"(40.8210591310461, -73.9506715337886)"
BAIT,548,PO10165,5,1020690042,1,02069,0042,880,ST NICHOLAS AVENUE,10032,1000384,241691,40.8300466340453,-73.941699773442,Manhattan,12/28/2009 01:05:55 PM,Bait applied,01/06/2010 11:04:47 AM,"(40.8300466340453, -73.941699773442)"
BAIT,549,PO25853,3,1005780075,1,00578,0075,570,BROOME STREET,10013,982429,203217,40.7244602006641,-74.0065697595533,Manhattan,12/28/2009 09:20:18 AM,Bait applied,01/06/2010 11:13:33 AM,"(40.7244602006641, -74.0065697595533)"
BAIT,550,PO29998,4,1003500035,1,00350,0035,158,STANTON STREET,10002,988402,201741,40.7204081506259,-73.985021425958,Manhattan,12/28/2009 09:55:52 AM,Bait applied,01/06/2010 09:34:41 AM,"(40.7204081506259, -73.985021425958)"
BAIT,553,PO13369,6,1021310035,1,02131,0035,534,WEST 175 STREET,10033,1002298,247020,40.844669486257,-73.9347691952077,Manhattan,12/28/2009 09:15:00 AM,Bait applied,01/06/2010 10:43:19 AM,"(40.844669486257, -73.9347691952077)"
BAIT,554,PO11874,5,1019380043,1,01938,0043,208,WEST 133 STREET,10030,999389,235945,40.8142772543519,-73.945308169666,Manhattan,12/28/2009 10:30:11 AM,Bait applied,01/06/2010 11:19:11 AM,"(40.8142772543519, -73.945308169666)"
BAIT,555,PO21012,5,1012410108,1,01241,0108,255,WEST 93 STREET,10025,991534,228248,40.7931670117623,-73.97369969328,Manhattan,12/28/2009 11:40:49 AM,Bait applied,01/06/2010 10:05:23 AM,"(40.7931670117623, -73.97369969328)"
BAIT,556,PO25017,4,1016340021,1,01634,0021,1697,LEXINGTON AVENUE,10029,999191,228030,40.7925530937445,-73.9460410867968,Manhattan,12/28/2009 11:00:17 AM,Bait applied,01/06/2010 11:22:31 AM,"(40.7925530937445, -73.9460410867968)"
BAIT,557,PO11417,6,1020710027,1,02071,0027,504,WEST 140 STREET,10031,998017,238833,40.8222062457666,-73.9502587928229,Manhattan,12/28/2009 09:50:21 AM,Bait applied,01/06/2010 11:24:00 AM,"(40.8222062457666, -73.9502587928229)"
BAIT,559,PO27974,3,1007750001,1,00775,0001,300,8 AVENUE,10001,984957,211323,40.7467093296875,-73.9974484507314,Manhattan,12/24/2009 03:27:16 PM,Bait applied,01/06/2010 08:59:38 AM,"(40.7467093296875, -73.9974484507314)"
BAIT,560,PO27974,4,1007750001,1,00775,0001,300,8 AVENUE,10001,984957,211323,40.7467093296875,-73.9974484507314,Manhattan,12/28/2009 01:00:26 PM,Bait applied,01/06/2010 09:23:26 AM,"(40.7467093296875, -73.9974484507314)"
BAIT,561,PO17867,4,1016250026,1,01625,0026,147,EAST 97 STREET,10029,998118,225766,40.7863407716653,-73.9499208633213,Manhattan,12/24/2009 11:28:07 AM,Bait applied,01/06/2010 10:46:15 AM,"(40.7863407716653, -73.9499208633213)"
BAIT,565,PO16966,5,2043370027,2,04337,0027,620,THWAITES PLACE,10467,1020110,252216,40.8588765781972,-73.8703636422023,Bronx,12/29/2009 10:28:25 AM,Bait applied,12/30/2009 10:30:43 AM,"(40.8588765781972, -73.8703636422023)"
BAIT,566,PO23163,4,2032820048,2,03282,0048,2661,DECATUR AVENUE,10458,1014804,254119,40.8641196934684,-73.8895364984889,Bronx,12/29/2009 10:34:28 AM,Bait applied,12/30/2009 10:30:57 AM,"(40.8641196934684, -73.8895364984889)"
BAIT,569,PO27195,6,1019930092,1,01993,0092,3163,BROADWAY,10027,995582,236078,40.8146480058407,-73.9590612817043,Manhattan,12/29/2009 09:20:41 AM,Bait applied,01/06/2010 11:30:33 AM,"(40.8146480058407, -73.9590612817043)"
BAIT,576,PO13857,4,1003530057,1,00353,0057,122,NORFOLK STREET,10002,987882,201326,40.7192693043524,-73.9868975791748,Manhattan,12/30/2009 10:30:18 AM,Bait applied,01/06/2010 10:53:19 AM,"(40.7192693043524, -73.9868975791748)"
BAIT,578,PO14824,4,1005910049,1,00591,0049,78,CHRISTOPHER STREET,10014,983253,206508,40.733493323144,-74.0035974399873,Manhattan,12/30/2009 09:05:12 AM,Bait applied,01/06/2010 12:35:00 PM,"(40.733493323144, -74.0035974399873)"
BAIT,579,PO30867,3,1016140015,1,01614,0015,1620,MADISON AVENUE,10029,998528,228956,40.7950958090084,-73.9484335195115,Manhattan,12/30/2009 12:20:39 PM,Bait applied,01/06/2010 09:40:33 AM,"(40.7950958090084, -73.9484335195115)"
BAIT,580,PO30868,3,1016140016,1,01614,0016,1622,MADISON AVENUE,10029,998546,228988,40.7951836112208,-73.9483684425363,Manhattan,12/30/2009 12:20:49 PM,Bait applied,01/06/2010 09:41:13 AM,"(40.7951836112208, -73.9483684425363)"
BAIT,581,PO31967,3,1016290048,1,01629,0048,160,EAST 102 STREET,10029,998738,226908,40.7894742605963,-73.9476795007271,Manhattan,12/29/2009 09:35:01 AM,Bait applied,01/06/2010 10:02:03 AM,"(40.7894742605963, -73.9476795007271)"
BAIT,582,PO37172,3,1016310020,1,01631,0020,1635,LEXINGTON AVENUE,10029,998769,227267,40.790459568071,-73.9475667744642,Manhattan,12/30/2009 11:50:55 AM,Bait applied,01/06/2010 09:42:50 AM,"(40.790459568071, -73.9475667744642)"
BAIT,583,PO17325,3,1016310056,1,01631,0056,1642,LEXINGTON AVENUE,10029,998803,227341,40.7906626222052,-73.9474438281745,Manhattan,12/29/2009 09:10:55 AM,Bait applied,01/06/2010 12:50:15 PM,"(40.7906626222052, -73.9474438281745)"
BAIT,586,PO10742,6,2043190015,2,04319,0015,2186,CRUGER AVENUE,10462,1021143,251170,40.8560013683523,-73.866635039132,Bronx,12/29/2009 10:22:24 AM,Bait applied,12/31/2009 12:57:14 PM,"(40.8560013683523, -73.866635039132)"
BAIT,595,PO37680,3,2028090012,2,02809,0012,214,ECHO PLACE,10457,1010592,248798,40.8497565716384,-73.9048319266656,Bronx,01/04/2010 09:03:34 AM,Bait applied,01/04/2010 04:12:29 PM,"(40.8497565716384, -73.9048319266656)"
BAIT,596,PO37686,3,2028090028,2,02809,0028,248,ECHO PLACE,10457,1010874,248723,40.8496380648678,-73.904246536321,Bronx,01/04/2010 09:30:39 AM,Bait applied,01/04/2010 04:12:45 PM,"(40.8496380648678, -73.904246536321)"
BAIT,598,PO31837,3,2030260059,2,03026,0059,373,EAST 188 STREET,10458,1013754,252700,40.8600943381536,-73.893649979133,Bronx,01/04/2010 10:00:20 AM,Bait applied,01/04/2010 04:06:11 PM,"(40.8600943381536, -73.893649979133)"
BAIT,600,PO21247,3,2031020007,2,03102,0007,2308,CROTONA AVENUE,10458,1016226,249825,40.8523289249033,-73.8844159563298,Bronx,01/04/2010 10:53:12 AM,Bait applied,01/04/2010 04:10:15 PM,"(40.8523289249033, -73.8844159563298)"
BAIT,601,PO19216,3,2031020055,2,03102,0055,2317,PROSPECT AVENUE,10458,1016467,249729,40.8520703376156,-73.8835468098397,Bronx,01/04/2010 11:32:00 AM,Bait applied,01/04/2010 04:09:46 PM,"(40.8520703376156, -73.8835468098397)"
BAIT,602,PO22084,3,2031030055,2,03103,0055,2309,CROTONA AVENUE,10458,1016220,249827,40.8523402153476,-73.8844392146445,Bronx,01/04/2010 11:25:36 AM,Bait applied,01/04/2010 04:08:45 PM,"(40.8523402153476, -73.8844392146445)"
BAIT,603,PO15004,3,2031050001,2,03105,0001,2414,BEAUMONT AVENUE,10458,1016340,250608,40.8544833848638,-73.8840016902667,Bronx,01/04/2010 11:47:20 AM,Bait applied,01/04/2010 04:11:05 PM,"(40.8544833848638, -73.8840016902667)"
BAIT,604,PO17728,3,2039200042,2,03920,0042,1526,BEACH AVENUE,10460,1021024,244796,40.838512950246,-73.8671009196438,Bronx,01/04/2010 01:16:58 PM,Bait applied,01/04/2010 04:07:18 PM,"(40.838512950246, -73.8671009196438)"
BAIT,607,PO17392,3,2040220018,2,04022,0018,1623,MELVILLE STREET,10460,1020606,245657,40.840877866254,-73.8686069581784,Bronx,01/04/2010 12:38:50 PM,Bait applied,01/04/2010 04:11:19 PM,"(40.840877866254, -73.8686069581784)"
BAIT,612,PO20835,4,2027960039,2,02796,0039,1773,WEEKS AVENUE,10457,1009806,247554,40.8462399851237,-73.9074465419394,Bronx,01/04/2010 12:07:46 PM,Bait applied,01/04/2010 04:10:00 PM,"(40.8462399851237, -73.9074465419394)"
BAIT,613,PO20815,4,2027970025,2,02797,0025,1790,WEEKS AVENUE,10457,1009944,247707,40.846440316633,-73.9074065048775,Bronx,01/04/2010 12:21:37 PM,Bait applied,01/04/2010 04:13:11 PM,"(40.846440316633, -73.9074065048775)"
BAIT,614,PO16095,4,2028000008,2,02800,0008,1824,WEEKS AVENUE,10457,1009891,247976,40.8472804327866,-73.9073248871639,Bronx,01/04/2010 11:57:16 AM,Bait applied,01/04/2010 04:11:35 PM,"(40.8472804327866, -73.9073248871639)"
BAIT,615,PO21081,3,2036820001,2,03682,0001,2010,BRUCKNER BOULEVARD,10473,1024298,240298,40.8261471925216,-73.8552949338868,Bronx,01/04/2010 11:15:39 AM,Bait applied,01/04/2010 04:13:46 PM,"(40.8261471925216, -73.8552949338868)"
BAIT,616,PO17157,3,2037140001,2,03714,0001,1015,BOYNTON AVENUE,10472,1018156,239579,40.8242053135676,-73.8774926134788,Bronx,01/04/2010 10:08:00 AM,Bait applied,01/04/2010 04:11:47 PM,"(40.8242053135676, -73.8774926134788)"
BAIT,617,PO26467,3,2037380010,2,03738,0010,1130,EVERGREEN AVENUE,10472,1017283,240506,40.8267471137054,-73.8806411093987,Bronx,01/04/2010 09:55:46 AM,Bait applied,01/04/2010 04:14:04 PM,"(40.8267471137054, -73.8806411093987)"
BAIT,620,PO19792,3,2037390034,2,03739,0034,1166,WHEELER AVENUE,10472,1017496,240791,40.827528557523,-73.8798700603614,Bronx,01/04/2010 09:19:44 AM,Bait applied,01/04/2010 04:10:34 PM,"(40.827528557523, -73.8798700603614)"
BAIT,628,PO25107,3,1019950016,1,01995,0016,45,TIEMANN PLACE,10027,995470,236365,40.8154358834399,-73.9594654203286,Manhattan,01/04/2010 09:25:14 AM,Bait applied,01/06/2010 12:46:04 PM,"(40.8154358834399, -73.9594654203286)"
BAIT,629,PO19756,3,1020720064,1,02072,0064,3456,BROADWAY,10031,997548,239387,40.8237275371148,-73.9519522268591,Manhattan,01/04/2010 10:25:59 AM,Bait applied,01/06/2010 01:02:14 PM,"(40.8237275371148, -73.9519522268591)"
BAIT,630,PO18949,3,1021250034,1,02125,0034,516,WEST 169 STREET,10032,1001641,245593,40.8407541079464,-73.9371474871719,Manhattan,01/04/2010 11:45:59 AM,Bait applied,01/06/2010 01:10:51 PM,"(40.8407541079464, -73.9371474871719)"
BAIT,631,PO33871,3,1021390187,1,02139,0187,105,HAVEN AVENUE,10032,1000192,247064,40.8447943066221,-73.9423807945393,Manhattan,01/04/2010 11:05:30 AM,Bait applied,01/06/2010 10:12:37 AM,"(40.8447943066221, -73.9423807945393)"
BAIT,632,PO10716,4,4001640005,4,00164,0005,45-25,45 STREET,11104,1006479,209784,40.742457251049,-73.9197810795244,Queens,01/04/2010 10:53:20 AM,Bait applied,01/04/2010 02:57:08 PM,"(40.742457251049, -73.9197810795244)"
BAIT,634,PO18609,4,4000770052,4,00077,0052,21-16,45 AVENUE,11101,998868,211535,40.7472791624954,-73.9472434674809,Queens,01/04/2010 11:55:12 AM,Bait applied,01/04/2010 02:58:50 PM,"(40.7472791624954, -73.9472434674809)"
BAIT,635,PO35278,4,4000850049,4,00085,0049,45-38,PEARSON STREET,11101,999619,210761,40.745159522042,-73.9445393206835,Queens,01/04/2010 10:21:20 AM,Bait applied,01/04/2010 02:59:45 PM,"(40.745159522042, -73.9445393206835)"
BAIT,637,PO21119,3,3017340052,3,01734,0052,837,BEDFORD AVENUE,11205,996372,192618,40.6953603455279,-73.9562856291215,Brooklyn,01/04/2010 11:46:13 AM,Bait applied,01/04/2010 03:39:16 PM,"(40.6953603455279, -73.9562856291215)"
BAIT,638,PO14013,3,3017830062,3,01783,0062,565,LAFAYETTE AVENUE,11205,997490,190586,40.6897813739205,-73.9522578907374,Brooklyn,01/04/2010 10:42:47 AM,Bait applied,01/04/2010 03:46:08 PM,"(40.6897813739205, -73.9522578907374)"
BAIT,640,PO18037,3,3017880066,3,01788,0066,287,CLIFTON PLACE,11216,997566,190362,40.6891726466798,-73.9519890889843,Brooklyn,01/04/2010 12:14:03 PM,Bait applied,01/04/2010 03:43:35 PM,"(40.6891726466798, -73.9519890889843)"
BAIT,641,PO18038,3,3017880067,3,01788,0067,285,CLIFTON PLACE,11216,997527,190396,40.6892660271903,-73.9521296574587,Brooklyn,01/04/2010 11:58:16 AM,Bait applied,01/04/2010 03:44:37 PM,"(40.6892660271903, -73.9521296574587)"
BAIT,642,PO14668,3,3017890010,3,01789,0010,261,NOSTRAND AVENUE,11216,997796,190576,40.689759676846,-73.9511592700203,Brooklyn,01/04/2010 11:19:05 AM,Bait applied,01/04/2010 03:50:33 PM,"(40.689759676846, -73.9511592700203)"
BAIT,643,PO26536,3,3018120056,3,01812,0056,402,NOSTRAND AVENUE,11216,997940,189081,40.6856498102223,-73.9506382943914,Brooklyn,01/04/2010 01:01:21 PM,Bait applied,01/04/2010 03:46:18 PM,"(40.6856498102223, -73.9506382943914)"
BAIT,644,PO15884,3,3018980042,3,01898,0042,96,FRANKLIN AVENUE,11205,995751,192902,40.6961468850462,-73.9585297117088,Brooklyn,01/04/2010 09:38:06 AM,Bait applied,01/04/2010 03:50:42 PM,"(40.6961468850462, -73.9585297117088)"
BAIT,645,PO15886,3,3018990001,3,01899,0001,139,FRANKLIN AVENUE,11205,995913,192382,40.6947193976183,-73.9579463727568,Brooklyn,01/04/2010 09:48:43 AM,Bait applied,01/04/2010 03:51:07 PM,"(40.6947193976183, -73.9579463727568)"
BAIT,646,PO17405,3,3019480014,3,01948,0014,342,LAFAYETTE AVENUE,11238,994870,190182,40.6886760185131,-73.9617059828996,Brooklyn,01/04/2010 10:17:19 AM,Bait applied,01/04/2010 03:46:26 PM,"(40.6886760185131, -73.9617059828996)"
BAIT,647,PO12503,3,3020980074,3,02098,0074,62,SOUTH ELLIOTT PLACE,11217,990967,189939,40.6880128619878,-73.9757798164043,Brooklyn,01/04/2010 02:29:27 PM,Bait applied,01/04/2010 03:45:35 PM,"(40.6880128619878, -73.9757798164043)"
BAIT,649,PO15089,3,3021140005,3,02114,0005,119,SOUTH ELLIOTT PLACE,11217,991095,189140,40.6858196920891,-73.9753190852974,Brooklyn,01/04/2010 01:41:16 PM,Bait applied,01/04/2010 03:50:06 PM,"(40.6858196920891, -73.9753190852974)"
BAIT,650,PO17181,3,3021170042,3,02117,0042,761,FULTON STREET,11217,991433,189273,40.6861907006787,-73.97410608248,Brooklyn,01/04/2010 01:12:07 PM,Bait applied,01/04/2010 03:43:51 PM,"(40.6861907006787, -73.97410608248)"
BAIT,651,PO15839,3,2023310007,2,02331,0007,562,MORRIS AVENUE,10451,1005703,237286,40.8179448456258,-73.9224936537764,Bronx,01/04/2010 12:38:59 PM,Bait applied,01/04/2010 04:04:45 PM,"(40.8179448456258, -73.9224936537764)"
BAIT,652,PO15143,3,2024570026,2,02457,0026,1225,SHERIDAN AVENUE,10456,1007453,243377,40.8346584749171,-73.9161501157406,Bronx,01/04/2010 12:16:00 PM,Bait applied,01/04/2010 04:05:36 PM,"(40.8346584749171, -73.9161501157406)"
BAIT,654,PO14396,3,2028190012,2,02819,0012,1530,SHERIDAN AVENUE,10457,1008839,245870,40.8414972826245,-73.9111323192691,Bronx,01/04/2010 12:09:31 PM,Bait applied,01/04/2010 04:02:04 PM,"(40.8414972826245, -73.9111323192691)"
BAIT,656,PO11151,3,2031430018,2,03143,0018,2120,TIEBOUT AVENUE,10457,1012284,250127,40.8531712210201,-73.8986638761423,Bronx,01/04/2010 10:20:28 AM,Bait applied,01/04/2010 04:07:07 PM,"(40.8531712210201, -73.8986638761423)"
BAIT,658,PO30485,3,2031990044,2,03199,0044,2391,DAVIDSON AVENUE,10468,1010948,253161,40.8615085321224,-73.9034835968437,Bronx,01/04/2010 11:27:27 AM,Bait applied,01/04/2010 04:11:57 PM,"(40.8615085321224, -73.9034835968437)"
BAIT,661,PO15080,3,2040560061,2,04056,0061,1861,BRONXDALE AVENUE,10462,1022841,248361,40.8482900390413,-73.8605135308771,Bronx,01/04/2010 11:40:52 AM,Bait applied,01/05/2010 10:50:11 AM,"(40.8482900390413, -73.8605135308771)"
BAIT,662,PO19771,3,2056360026,2,05636,0026,650,CITY ISLAND AVENUE,10464,1041935,251184,40.8559284265937,-73.7914738941127,Bronx,01/04/2010 09:29:35 AM,Bait applied,01/05/2010 10:50:53 AM,"(40.8559284265937, -73.7914738941127)"
BAIT,664,PO19462,4,2027920014,2,02792,0014,1665,MONROE AVENUE,10457,1009964,246576,40.8433904487033,-73.9067891028424,Bronx,01/05/2010 09:22:05 AM,Bait applied,01/05/2010 03:25:10 PM,"(40.8433904487033, -73.9067891028424)"
BAIT,665,PO34516,3,2028650166,2,02865,0166,1630,GRAND AVENUE,10453,1007649,247696,40.8465181433776,-73.9154298157775,Bronx,01/05/2010 09:41:21 AM,Bait applied,01/05/2010 03:24:48 PM,"(40.8465181433776, -73.9154298157775)"
BAIT,674,PO17653,6,2043200042,2,04320,0042,2181,WALLACE AVENUE,10462,1021657,251121,40.8558647153107,-73.8647772505563,Bronx,01/05/2010 09:38:24 AM,Bait applied,01/05/2010 03:26:06 PM,"(40.8558647153107, -73.8647772505563)"
BAIT,675,PO22125,7,2048240042,2,04824,0042,627,EAST 222 STREET,10467,1021891,262252,40.8864148707381,-73.8638688327901,Bronx,01/05/2010 11:31:43 AM,Bait applied,01/05/2010 03:22:20 PM,"(40.8864148707381, -73.8638688327901)"
BAIT,676,PO41358,2,2027950034,2,02795,0034,1761,EASTBURN AVENUE,10457,1009594,247452,40.8458430691569,-73.9084004062951,Bronx,01/05/2010 12:05:59 PM,Bait applied,01/05/2010 03:27:56 PM,"(40.8458430691569, -73.9084004062951)"
BAIT,677,PO19787,5,2043190030,2,04319,0030,2199,HOLLAND AVENUE,10462,1021400,251293,40.8563378885195,-73.865705326447,Bronx,01/05/2010 09:16:27 AM,Bait applied,01/05/2010 03:27:35 PM,"(40.8563378885195, -73.865705326447)"
BAIT,678,PO13489,5,2045040411,2,04504,0411,1800,GUN HILL ROAD,10469,1030128,254121,40.864058843405,-73.8341349227485,Bronx,01/05/2010 10:20:40 AM,Bait applied,01/05/2010 03:23:39 PM,"(40.864058843405, -73.8341349227485)"
BAIT,679,PO16097,5,2027950032,2,02795,0032,1769,EASTBURN AVENUE,10457,1009598,247509,40.8459995054041,-73.9083857326998,Bronx,01/05/2010 12:21:30 PM,Bait applied,01/05/2010 03:23:52 PM,"(40.8459995054041, -73.9083857326998)"
BAIT,680,PO15000,5,2027950038,2,02795,0038,1755,EASTBURN AVENUE,10457,1009516,247423,40.8457636964658,-73.9086824488903,Bronx,01/05/2010 01:14:36 PM,Bait applied,01/05/2010 03:24:06 PM,"(40.8457636964658, -73.9086824488903)"
BAIT,681,PO14999,5,2027960013,2,02796,0013,1758,EASTBURN AVENUE,10457,1009669,247451,40.8458401088835,-73.9081293203551,Bronx,01/05/2010 12:50:50 PM,Bait applied,01/05/2010 03:24:21 PM,"(40.8458401088835, -73.9081293203551)"
BAIT,682,PO15006,4,2043520010,2,04352,0010,2316,WALLACE AVENUE,10467,1021816,252736,40.8603024832192,-73.8641940403536,Bronx,01/05/2010 11:05:27 AM,Bait applied,01/05/2010 03:24:38 PM,"(40.8603024832192, -73.8641940403536)"
BAIT,684,PO33867,3,1021390199,1,02139,0199,703,WEST 171 STREET,10032,1000477,246828,40.8441460368368,-73.9413512898111,Manhattan,01/05/2010 09:30:40 AM,Bait applied,01/06/2010 10:22:31 AM,"(40.8441460368368, -73.9413512898111)"
BAIT,685,PO33851,3,1021390200,1,02139,0200,271,FORT WASHINGTON AVENUE,10032,1000585,246895,40.8443297330274,-73.9409607858863,Manhattan,01/05/2010 10:00:49 AM,Bait applied,01/06/2010 10:26:07 AM,"(40.8443297330274, -73.9409607858863)"
BAIT,688,PO33433,3,1011280057,1,01128,0057,48,WEST 76 STREET,10023,991049,223226,40.7793774121493,-73.9754505026081,Manhattan,01/05/2010 12:00:18 PM,Bait applied,01/06/2010 09:44:11 AM,"(40.7793774121493, -73.9754505026081)"
BAIT,689,PO12629,5,1011650005,1,01165,0005,269,WEST 73 STREET,10023,988921,223504,40.7801418293715,-73.9831339876533,Manhattan,01/05/2010 12:50:42 AM,Bait applied,01/06/2010 01:11:53 PM,"(40.7801418293715, -73.9831339876533)"
BAIT,690,PO19775,3,1011680058,1,01168,0058,262,WEST 77 STREET,10024,989390,224446,40.7827271092794,-73.9814398052758,Manhattan,01/05/2010 11:09:07 PM,Bait applied,01/06/2010 10:57:00 AM,"(40.7827271092794, -73.9814398052758)"
BAIT,691,PO20376,3,1017270010,1,01727,0010,53,WEST 129 STREET,10027,1000296,234262,40.8096562879195,-73.9420355250051,Manhattan,01/05/2010 09:35:00 AM,Bait applied,01/06/2010 10:33:33 AM,"(40.8096562879195, -73.9420355250051)"
BAIT,693,PO27236,3,3004090016,3,00409,0016,82,BUTLER STREET,11231,986644,188421,40.6838485243765,-73.9913682450641,Brooklyn,01/05/2010 02:01:58 PM,Bait applied,01/06/2010 08:03:19 AM,"(40.6838485243765, -73.9913682450641)"
BAIT,694,PO15214,3,3009340001,3,00934,0001,97,4 AVENUE,11217,989799,187442,40.6811662113066,-73.9799995930055,Brooklyn,01/05/2010 09:52:24 AM,Bait applied,01/06/2010 08:08:27 AM,"(40.6811662113066, -73.9799995930055)"
BAIT,697,PO13969,3,3009430014,3,00943,0014,354,BUTLER STREET,11217,989567,186930,40.6797547953221,-73.9808303158041,Brooklyn,01/05/2010 01:25:24 PM,Bait applied,01/06/2010 08:03:32 AM,"(40.6797547953221, -73.9808303158041)"
BAIT,698,PO15215,3,3009430015,3,00943,0015,356,BUTLER STREET,11217,989550,186844,40.6795249938353,-73.9808978589209,Brooklyn,01/05/2010 01:10:13 PM,Bait applied,01/06/2010 08:08:39 AM,"(40.6795249938353, -73.9808978589209)"
BAIT,700,PO15597,3,3009430023,3,00943,0023,370,BUTLER STREET,11217,989642,186893,40.679653193345,-73.9805599436279,Brooklyn,01/05/2010 12:03:51 PM,Bait applied,01/06/2010 08:03:49 AM,"(40.679653193345, -73.9805599436279)"
BAIT,701,PO16736,3,3009430025,3,00943,0025,374,BUTLER STREET,11217,989700,186802,40.6794096226019,-73.9803570653898,Brooklyn,01/05/2010 11:56:43 AM,Bait applied,01/06/2010 08:09:02 AM,"(40.6794096226019, -73.9803570653898)"
BAIT,703,PO16738,3,3009430028,3,00943,0028,382,BUTLER STREET,11217,989748,186742,40.6792449069532,-73.9801840498306,Brooklyn,01/05/2010 11:46:50 AM,Bait applied,01/06/2010 08:02:12 AM,"(40.6792449069532, -73.9801840498306)"
BAIT,706,PO16741,3,3009460006,3,00946,0006,163,4 AVENUE,11217,989312,186614,40.6788938368401,-73.9817561445836,Brooklyn,01/05/2010 10:13:10 AM,Bait applied,01/06/2010 08:02:33 AM,"(40.6788938368401, -73.9817561445836)"
BAIT,707,PO15587,3,3009490003,3,00949,0003,185,4 AVENUE,11217,989120,186394,40.6782838539492,-73.9824422977626,Brooklyn,01/05/2010 10:29:16 AM,Bait applied,01/06/2010 08:04:12 AM,"(40.6782838539492, -73.9824422977626)"
BAIT,708,PO21159,3,3031340042,3,03134,0042,15,LOCUST STREET,11206,1001513,193976,40.6990792034876,-73.9377426735295,Brooklyn,12/30/2009 09:18:53 AM,Bait applied,01/06/2010 08:04:26 AM,"(40.6990792034876, -73.9377426735295)"
BAIT,710,PO25212,3,3031870038,3,03187,0038,173,STARR STREET,11237,1005244,195755,40.7039540751755,-73.924281646127,Brooklyn,12/30/2009 11:18:34 AM,Bait applied,01/06/2010 08:04:43 AM,"(40.7039540751755, -73.924281646127)"
BAIT,711,PO19384,3,3031870039,3,03187,0039,171,STARR STREET,11237,1005235,195743,40.703921159357,-73.9243141435031,Brooklyn,12/30/2009 10:14:08 AM,Bait applied,01/06/2010 08:04:54 AM,"(40.703921159357, -73.9243141435031)"
BAIT,712,PO15328,3,3031870054,3,03187,0054,133,STARR STREET,11237,1005056,195502,40.7032600939151,-73.924960480747,Brooklyn,12/30/2009 10:01:25 AM,Bait applied,01/06/2010 08:00:54 AM,"(40.7032600939151, -73.924960480747)"
